datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
12/15/2022 3:00:00 AM,12/14/2022 10:00:00 PM,RFC,WEST,DEOK,DEOK,2853.556,True
12/15/2022 3:00:00 AM,12/14/2022 10:00:00 PM,SERC,SOUTH,DOM,DOM,14191.853,True
12/15/2022 3:00:00 AM,12/14/2022 10:00:00 PM,RFC,MIDATL,DPL,DPLCO,2501.090,True
12/15/2022 3:00:00 AM,12/14/2022 10:00:00 PM,RFC,WEST,DUQ,DUQ,1471.635,False
12/15/2022 3:00:00 AM,12/14/2022 10:00:00 PM,RFC,MIDATL,DPL,EASTON,35.986,True
12/15/2022 3:00:00 AM,12/14/2022 10:00:00 PM,SERC,WEST,EKPC,EKPC,1495.507,True
12/15/2022 3:00:00 AM,12/14/2022 10:00:00 PM,RFC,MIDATL,JC,JC,2766.164,True
12/15/2022 3:00:00 AM,12/14/2022 10:00:00 PM,RFC,MIDATL,ME,ME,2042.668,True
12/15/2022 3:00:00 AM,12/14/2022 10:00:00 PM,RFC,WEST,ATSI,OE,7238.919,True
12/15/2022 3:00:00 AM,12/14/2022 10:00:00 PM,RFC,WEST,OVEC,OVEC,78.000,True
12/15/2022 3:00:00 AM,12/14/2022 10:00:00 PM,RFC,WEST,ATSI,PAPWR,634.643,True
12/15/2022 3:00:00 AM,12/14/2022 10:00:00 PM,RFC,MIDATL,PE,PE,4775.470,True
12/15/2022 3:00:00 AM,12/14/2022 10:00:00 PM,RFC,MIDATL,PEP,PEPCO,2933.822,True
12/15/2022 3:00:00 AM,12/14/2022 10:00:00 PM,RFC,MIDATL,PL,PLCO,5337.354,False
12/15/2022 3:00:00 AM,12/14/2022 10:00:00 PM,RFC,MIDATL,PN,PN,2206.948,True
12/15/2022 3:00:00 AM,12/14/2022 10:00:00 PM,RFC,MIDATL,PS,PS,5148.368,True
12/15/2022 3:00:00 AM,12/14/2022 10:00:00 PM,RFC,MIDATL,RECO,RECO,160.433,False
12/15/2022 3:00:00 AM,12/14/2022 10:00:00 PM,RFC,MIDATL,PEP,SMECO,485.329,True
12/15/2022 3:00:00 AM,12/14/2022 10:00:00 PM,RFC,MIDATL,PL,UGI,149.447,True
12/15/2022 3:00:00 AM,12/14/2022 10:00:00 PM,RFC,MIDATL,AE,VMEU,85.568,True
12/15/2022 3:00:00 AM,12/14/2022 10:00:00 PM,RTO,RTO,RTO,RTO,96520.142,False
12/15/2022 4:00:00 AM,12/14/2022 11:00:00 PM,RFC,MIDATL,AE,AECO,1063.052,True
12/15/2022 4:00:00 AM,12/14/2022 11:00:00 PM,RFC,WEST,AEP,AEPAPT,4647.619,True
12/15/2022 4:00:00 AM,12/14/2022 11:00:00 PM,RFC,WEST,AEP,AEPIMP,3165.198,True
12/15/2022 4:00:00 AM,12/14/2022 11:00:00 PM,RFC,WEST,AEP,AEPKPT,633.493,True
12/15/2022 4:00:00 AM,12/14/2022 11:00:00 PM,RFC,WEST,AEP,AEPOPT,6464.658,True
12/15/2022 4:00:00 AM,12/14/2022 11:00:00 PM,RFC,WEST,AP,AP,6042.521,True
12/15/2022 4:00:00 AM,12/14/2022 11:00:00 PM,RFC,MIDATL,BC,BC,3639.576,True
12/15/2022 4:00:00 AM,12/14/2022 11:00:00 PM,RFC,WEST,CE,CE,10560.622,True
12/15/2022 4:00:00 AM,12/14/2022 11:00:00 PM,RFC,WEST,DAY,DAY,1881.000,False
12/15/2022 4:00:00 AM,12/14/2022 11:00:00 PM,RFC,WEST,DEOK,DEOK,2682.659,True
12/15/2022 4:00:00 AM,12/14/2022 11:00:00 PM,SERC,SOUTH,DOM,DOM,13596.654,True
12/15/2022 4:00:00 AM,12/14/2022 11:00:00 PM,RFC,MIDATL,DPL,DPLCO,2360.928,True
12/15/2022 4:00:00 AM,12/14/2022 11:00:00 PM,RFC,WEST,DUQ,DUQ,1390.816,False
12/15/2022 4:00:00 AM,12/14/2022 11:00:00 PM,RFC,MIDATL,DPL,EASTON,33.357,True
12/15/2022 4:00:00 AM,12/14/2022 11:00:00 PM,SERC,WEST,EKPC,EKPC,1365.368,True
12/15/2022 4:00:00 AM,12/14/2022 11:00:00 PM,RFC,MIDATL,JC,JC,2560.525,True
12/15/2022 4:00:00 AM,12/14/2022 11:00:00 PM,RFC,MIDATL,ME,ME,1940.635,True
12/15/2022 4:00:00 AM,12/14/2022 11:00:00 PM,RFC,WEST,ATSI,OE,6850.725,True
12/15/2022 4:00:00 AM,12/14/2022 11:00:00 PM,RFC,WEST,OVEC,OVEC,85.000,True
12/15/2022 4:00:00 AM,12/14/2022 11:00:00 PM,RFC,WEST,ATSI,PAPWR,598.941,True
12/15/2022 4:00:00 AM,12/14/2022 11:00:00 PM,RFC,MIDATL,PE,PE,4479.528,True
12/15/2022 4:00:00 AM,12/14/2022 11:00:00 PM,RFC,MIDATL,PEP,PEPCO,2741.910,True
12/15/2022 4:00:00 AM,12/14/2022 11:00:00 PM,RFC,MIDATL,PL,PLCO,5082.174,False
12/15/2022 4:00:00 AM,12/14/2022 11:00:00 PM,RFC,MIDATL,PN,PN,2074.973,True
12/15/2022 4:00:00 AM,12/14/2022 11:00:00 PM,RFC,MIDATL,PS,PS,4818.126,True
12/15/2022 4:00:00 AM,12/14/2022 11:00:00 PM,RFC,MIDATL,RECO,RECO,147.190,False
12/15/2022 4:00:00 AM,12/14/2022 11:00:00 PM,RFC,MIDATL,PEP,SMECO,449.834,True
12/15/2022 4:00:00 AM,12/14/2022 11:00:00 PM,RFC,MIDATL,PL,UGI,139.543,True
12/15/2022 4:00:00 AM,12/14/2022 11:00:00 PM,RFC,MIDATL,AE,VMEU,80.584,True
12/15/2022 4:00:00 AM,12/14/2022 11:00:00 PM,RTO,RTO,RTO,RTO,91577.209,False
12/15/2022 5:00:00 AM,12/15/2022 12:00:00 AM,RFC,MIDATL,AE,AECO,1008.337,True
12/15/2022 5:00:00 AM,12/15/2022 12:00:00 AM,RFC,WEST,AEP,AEPAPT,4492.815,True
12/15/2022 5:00:00 AM,12/15/2022 12:00:00 AM,RFC,WEST,AEP,AEPIMP,3055.383,True
12/15/2022 5:00:00 AM,12/15/2022 12:00:00 AM,RFC,WEST,AEP,AEPKPT,597.370,True
12/15/2022 5:00:00 AM,12/15/2022 12:00:00 AM,RFC,WEST,AEP,AEPOPT,6171.538,True
12/15/2022 5:00:00 AM,12/15/2022 12:00:00 AM,RFC,WEST,AP,AP,5851.871,True
12/15/2022 5:00:00 AM,12/15/2022 12:00:00 AM,RFC,MIDATL,BC,BC,3472.834,True
12/15/2022 5:00:00 AM,12/15/2022 12:00:00 AM,RFC,WEST,CE,CE,9958.827,True
12/15/2022 5:00:00 AM,12/15/2022 12:00:00 AM,RFC,WEST,DAY,DAY,1814.000,False
12/15/2022 5:00:00 AM,12/15/2022 12:00:00 AM,RFC,WEST,DEOK,DEOK,2549.152,True
12/15/2022 5:00:00 AM,12/15/2022 12:00:00 AM,SERC,SOUTH,DOM,DOM,13232.808,True
12/15/2022 5:00:00 AM,12/15/2022 12:00:00 AM,RFC,MIDATL,DPL,DPLCO,2253.546,True
12/15/2022 5:00:00 AM,12/15/2022 12:00:00 AM,RFC,WEST,DUQ,DUQ,1329.764,False
12/15/2022 5:00:00 AM,12/15/2022 12:00:00 AM,RFC,MIDATL,DPL,EASTON,31.762,True
12/15/2022 5:00:00 AM,12/15/2022 12:00:00 AM,SERC,WEST,EKPC,EKPC,1312.667,True
12/15/2022 5:00:00 AM,12/15/2022 12:00:00 AM,RFC,MIDATL,JC,JC,2403.507,True
12/15/2022 5:00:00 AM,12/15/2022 12:00:00 AM,RFC,MIDATL,ME,ME,1858.410,True
12/15/2022 5:00:00 AM,12/15/2022 12:00:00 AM,RFC,WEST,ATSI,OE,6596.562,True
12/15/2022 5:00:00 AM,12/15/2022 12:00:00 AM,RFC,WEST,OVEC,OVEC,84.000,True
12/15/2022 5:00:00 AM,12/15/2022 12:00:00 AM,RFC,WEST,ATSI,PAPWR,574.455,True
12/15/2022 5:00:00 AM,12/15/2022 12:00:00 AM,RFC,MIDATL,PE,PE,4251.366,True
12/15/2022 5:00:00 AM,12/15/2022 12:00:00 AM,RFC,MIDATL,PEP,PEPCO,2626.164,True
12/15/2022 5:00:00 AM,12/15/2022 12:00:00 AM,RFC,MIDATL,PL,PLCO,4918.587,False
12/15/2022 5:00:00 AM,12/15/2022 12:00:00 AM,RFC,MIDATL,PN,PN,1992.318,True
12/15/2022 5:00:00 AM,12/15/2022 12:00:00 AM,RFC,MIDATL,PS,PS,4597.029,True
12/15/2022 5:00:00 AM,12/15/2022 12:00:00 AM,RFC,MIDATL,RECO,RECO,137.998,False
12/15/2022 5:00:00 AM,12/15/2022 12:00:00 AM,RFC,MIDATL,PEP,SMECO,428.293,True
12/15/2022 5:00:00 AM,12/15/2022 12:00:00 AM,RFC,MIDATL,PL,UGI,133.146,True
12/15/2022 5:00:00 AM,12/15/2022 12:00:00 AM,RFC,MIDATL,AE,VMEU,77.003,True
12/15/2022 5:00:00 AM,12/15/2022 12:00:00 AM,RTO,RTO,RTO,RTO,87811.512,False
12/15/2022 6:00:00 AM,12/15/2022 1:00:00 AM,RFC,MIDATL,AE,AECO,979.095,True
12/15/2022 6:00:00 AM,12/15/2022 1:00:00 AM,RFC,WEST,AEP,AEPAPT,4426.416,True
12/15/2022 6:00:00 AM,12/15/2022 1:00:00 AM,RFC,WEST,AEP,AEPIMP,2992.814,True
12/15/2022 6:00:00 AM,12/15/2022 1:00:00 AM,RFC,WEST,AEP,AEPKPT,579.438,True
12/15/2022 6:00:00 AM,12/15/2022 1:00:00 AM,RFC,WEST,AEP,AEPOPT,5957.361,True
12/15/2022 6:00:00 AM,12/15/2022 1:00:00 AM,RFC,WEST,AP,AP,5697.155,True
12/15/2022 6:00:00 AM,12/15/2022 1:00:00 AM,RFC,MIDATL,BC,BC,3364.634,True
12/15/2022 6:00:00 AM,12/15/2022 1:00:00 AM,RFC,WEST,CE,CE,9554.458,True
12/15/2022 6:00:00 AM,12/15/2022 1:00:00 AM,RFC,WEST,DAY,DAY,1743.000,False
12/15/2022 6:00:00 AM,12/15/2022 1:00:00 AM,RFC,WEST,DEOK,DEOK,2461.492,True
12/15/2022 6:00:00 AM,12/15/2022 1:00:00 AM,SERC,SOUTH,DOM,DOM,13113.423,True
12/15/2022 6:00:00 AM,12/15/2022 1:00:00 AM,RFC,MIDATL,DPL,DPLCO,2177.750,True
12/15/2022 6:00:00 AM,12/15/2022 1:00:00 AM,RFC,WEST,DUQ,DUQ,1289.285,False
12/15/2022 6:00:00 AM,12/15/2022 1:00:00 AM,RFC,MIDATL,DPL,EASTON,30.518,True
12/15/2022 6:00:00 AM,12/15/2022 1:00:00 AM,SERC,WEST,EKPC,EKPC,1203.064,True
12/15/2022 6:00:00 AM,12/15/2022 1:00:00 AM,RFC,MIDATL,JC,JC,2318.001,True
12/15/2022 6:00:00 AM,12/15/2022 1:00:00 AM,RFC,MIDATL,ME,ME,1824.618,True
12/15/2022 6:00:00 AM,12/15/2022 1:00:00 AM,RFC,WEST,ATSI,OE,6413.732,True
12/15/2022 6:00:00 AM,12/15/2022 1:00:00 AM,RFC,WEST,OVEC,OVEC,81.000,True
12/15/2022 6:00:00 AM,12/15/2022 1:00:00 AM,RFC,WEST,ATSI,PAPWR,568.561,True
12/15/2022 6:00:00 AM,12/15/2022 1:00:00 AM,RFC,MIDATL,PE,PE,4167.195,True
12/15/2022 6:00:00 AM,12/15/2022 1:00:00 AM,RFC,MIDATL,PEP,PEPCO,2535.450,True
12/15/2022 6:00:00 AM,12/15/2022 1:00:00 AM,RFC,MIDATL,PL,PLCO,4858.152,False
12/15/2022 6:00:00 AM,12/15/2022 1:00:00 AM,RFC,MIDATL,PN,PN,1948.363,True
12/15/2022 6:00:00 AM,12/15/2022 1:00:00 AM,RFC,MIDATL,PS,PS,4463.055,True
12/15/2022 6:00:00 AM,12/15/2022 1:00:00 AM,RFC,MIDATL,RECO,RECO,131.541,False
12/15/2022 6:00:00 AM,12/15/2022 1:00:00 AM,RFC,MIDATL,PEP,SMECO,416.227,True
12/15/2022 6:00:00 AM,12/15/2022 1:00:00 AM,RFC,MIDATL,PL,UGI,128.874,True
12/15/2022 6:00:00 AM,12/15/2022 1:00:00 AM,RFC,MIDATL,AE,VMEU,74.987,True
12/15/2022 6:00:00 AM,12/15/2022 1:00:00 AM,RTO,RTO,RTO,RTO,85499.659,False
12/15/2022 7:00:00 AM,12/15/2022 2:00:00 AM,RFC,MIDATL,AE,AECO,961.352,True
12/15/2022 7:00:00 AM,12/15/2022 2:00:00 AM,RFC,WEST,AEP,AEPAPT,4449.402,True
12/15/2022 7:00:00 AM,12/15/2022 2:00:00 AM,RFC,WEST,AEP,AEPIMP,2936.681,True
12/15/2022 7:00:00 AM,12/15/2022 2:00:00 AM,RFC,WEST,AEP,AEPKPT,567.198,True
12/15/2022 7:00:00 AM,12/15/2022 2:00:00 AM,RFC,WEST,AEP,AEPOPT,5975.799,True
12/15/2022 7:00:00 AM,12/15/2022 2:00:00 AM,RFC,WEST,AP,AP,5682.106,True
12/15/2022 7:00:00 AM,12/15/2022 2:00:00 AM,RFC,MIDATL,BC,BC,3333.177,True
12/15/2022 7:00:00 AM,12/15/2022 2:00:00 AM,RFC,WEST,CE,CE,9235.797,True
12/15/2022 7:00:00 AM,12/15/2022 2:00:00 AM,RFC,WEST,DAY,DAY,1688.000,False
12/15/2022 7:00:00 AM,12/15/2022 2:00:00 AM,RFC,WEST,DEOK,DEOK,2409.374,True
12/15/2022 7:00:00 AM,12/15/2022 2:00:00 AM,SERC,SOUTH,DOM,DOM,13151.452,True
12/15/2022 7:00:00 AM,12/15/2022 2:00:00 AM,RFC,MIDATL,DPL,DPLCO,2137.593,True
12/15/2022 7:00:00 AM,12/15/2022 2:00:00 AM,RFC,WEST,DUQ,DUQ,1276.305,False
12/15/2022 7:00:00 AM,12/15/2022 2:00:00 AM,RFC,MIDATL,DPL,EASTON,30.237,True
12/15/2022 7:00:00 AM,12/15/2022 2:00:00 AM,SERC,WEST,EKPC,EKPC,1166.243,True
12/15/2022 7:00:00 AM,12/15/2022 2:00:00 AM,RFC,MIDATL,JC,JC,2260.382,True
12/15/2022 7:00:00 AM,12/15/2022 2:00:00 AM,RFC,MIDATL,ME,ME,1807.787,True
12/15/2022 7:00:00 AM,12/15/2022 2:00:00 AM,RFC,WEST,ATSI,OE,6375.315,True
12/15/2022 7:00:00 AM,12/15/2022 2:00:00 AM,RFC,WEST,OVEC,OVEC,78.000,True
12/15/2022 7:00:00 AM,12/15/2022 2:00:00 AM,RFC,WEST,ATSI,PAPWR,555.687,True
12/15/2022 7:00:00 AM,12/15/2022 2:00:00 AM,RFC,MIDATL,PE,PE,4081.733,True
12/15/2022 7:00:00 AM,12/15/2022 2:00:00 AM,RFC,MIDATL,PEP,PEPCO,2520.801,True
12/15/2022 7:00:00 AM,12/15/2022 2:00:00 AM,RFC,MIDATL,PL,PLCO,4797.520,False
12/15/2022 7:00:00 AM,12/15/2022 2:00:00 AM,RFC,MIDATL,PN,PN,1964.501,True
12/15/2022 7:00:00 AM,12/15/2022 2:00:00 AM,RFC,MIDATL,PS,PS,4400.200,True
12/15/2022 7:00:00 AM,12/15/2022 2:00:00 AM,RFC,MIDATL,RECO,RECO,129.224,False
12/15/2022 7:00:00 AM,12/15/2022 2:00:00 AM,RFC,MIDATL,PEP,SMECO,417.967,True
12/15/2022 7:00:00 AM,12/15/2022 2:00:00 AM,RFC,MIDATL,PL,UGI,127.229,True
12/15/2022 7:00:00 AM,12/15/2022 2:00:00 AM,RFC,MIDATL,AE,VMEU,73.733,True
12/15/2022 7:00:00 AM,12/15/2022 2:00:00 AM,RTO,RTO,RTO,RTO,84590.795,False
12/15/2022 8:00:00 AM,12/15/2022 3:00:00 AM,RFC,MIDATL,AE,AECO,952.804,True
12/15/2022 8:00:00 AM,12/15/2022 3:00:00 AM,RFC,WEST,AEP,AEPAPT,4483.520,True
12/15/2022 8:00:00 AM,12/15/2022 3:00:00 AM,RFC,WEST,AEP,AEPIMP,2870.383,True
12/15/2022 8:00:00 AM,12/15/2022 3:00:00 AM,RFC,WEST,AEP,AEPKPT,565.118,True
12/15/2022 8:00:00 AM,12/15/2022 3:00:00 AM,RFC,WEST,AEP,AEPOPT,5796.649,True
12/15/2022 8:00:00 AM,12/15/2022 3:00:00 AM,RFC,WEST,AP,AP,5730.905,True
12/15/2022 8:00:00 AM,12/15/2022 3:00:00 AM,RFC,MIDATL,BC,BC,3370.110,True
12/15/2022 8:00:00 AM,12/15/2022 3:00:00 AM,RFC,WEST,CE,CE,9101.351,True
12/15/2022 8:00:00 AM,12/15/2022 3:00:00 AM,RFC,WEST,DAY,DAY,1680.000,False
12/15/2022 8:00:00 AM,12/15/2022 3:00:00 AM,RFC,WEST,DEOK,DEOK,2364.209,True
12/15/2022 8:00:00 AM,12/15/2022 3:00:00 AM,SERC,SOUTH,DOM,DOM,13324.867,True
12/15/2022 8:00:00 AM,12/15/2022 3:00:00 AM,RFC,MIDATL,DPL,DPLCO,2138.362,True
12/15/2022 8:00:00 AM,12/15/2022 3:00:00 AM,RFC,WEST,DUQ,DUQ,1292.593,False
12/15/2022 8:00:00 AM,12/15/2022 3:00:00 AM,RFC,MIDATL,DPL,EASTON,31.058,True
12/15/2022 8:00:00 AM,12/15/2022 3:00:00 AM,SERC,WEST,EKPC,EKPC,1173.250,True
12/15/2022 8:00:00 AM,12/15/2022 3:00:00 AM,RFC,MIDATL,JC,JC,2250.853,True
12/15/2022 8:00:00 AM,12/15/2022 3:00:00 AM,RFC,MIDATL,ME,ME,1794.744,True
12/15/2022 8:00:00 AM,12/15/2022 3:00:00 AM,RFC,WEST,ATSI,OE,6350.184,True
12/15/2022 8:00:00 AM,12/15/2022 3:00:00 AM,RFC,WEST,OVEC,OVEC,69.000,True
12/15/2022 8:00:00 AM,12/15/2022 3:00:00 AM,RFC,WEST,ATSI,PAPWR,556.545,True
12/15/2022 8:00:00 AM,12/15/2022 3:00:00 AM,RFC,MIDATL,PE,PE,4074.978,True
12/15/2022 8:00:00 AM,12/15/2022 3:00:00 AM,RFC,MIDATL,PEP,PEPCO,2529.357,True
12/15/2022 8:00:00 AM,12/15/2022 3:00:00 AM,RFC,MIDATL,PL,PLCO,4812.566,False
12/15/2022 8:00:00 AM,12/15/2022 3:00:00 AM,RFC,MIDATL,PN,PN,1947.597,True
12/15/2022 8:00:00 AM,12/15/2022 3:00:00 AM,RFC,MIDATL,PS,PS,4388.493,True
12/15/2022 8:00:00 AM,12/15/2022 3:00:00 AM,RFC,MIDATL,RECO,RECO,129.237,False
12/15/2022 8:00:00 AM,12/15/2022 3:00:00 AM,RFC,MIDATL,PEP,SMECO,428.226,True
12/15/2022 8:00:00 AM,12/15/2022 3:00:00 AM,RFC,MIDATL,PL,UGI,127.140,True
12/15/2022 8:00:00 AM,12/15/2022 3:00:00 AM,RFC,MIDATL,AE,VMEU,74.120,True
12/15/2022 8:00:00 AM,12/15/2022 3:00:00 AM,RTO,RTO,RTO,RTO,84408.219,False
12/15/2022 9:00:00 AM,12/15/2022 4:00:00 AM,RFC,MIDATL,AE,AECO,965.242,True
12/15/2022 9:00:00 AM,12/15/2022 4:00:00 AM,RFC,WEST,AEP,AEPAPT,4586.365,True
12/15/2022 9:00:00 AM,12/15/2022 4:00:00 AM,RFC,WEST,AEP,AEPIMP,2893.735,True
12/15/2022 9:00:00 AM,12/15/2022 4:00:00 AM,RFC,WEST,AEP,AEPKPT,572.285,True
12/15/2022 9:00:00 AM,12/15/2022 4:00:00 AM,RFC,WEST,AEP,AEPOPT,5814.464,True
12/15/2022 9:00:00 AM,12/15/2022 4:00:00 AM,RFC,WEST,AP,AP,5887.038,True
12/15/2022 9:00:00 AM,12/15/2022 4:00:00 AM,RFC,MIDATL,BC,BC,3499.253,True
12/15/2022 9:00:00 AM,12/15/2022 4:00:00 AM,RFC,WEST,CE,CE,9106.310,True
12/15/2022 9:00:00 AM,12/15/2022 4:00:00 AM,RFC,WEST,DAY,DAY,1699.000,False
12/15/2022 9:00:00 AM,12/15/2022 4:00:00 AM,RFC,WEST,DEOK,DEOK,2409.958,True
12/15/2022 9:00:00 AM,12/15/2022 4:00:00 AM,SERC,SOUTH,DOM,DOM,13755.563,True
12/15/2022 9:00:00 AM,12/15/2022 4:00:00 AM,RFC,MIDATL,DPL,DPLCO,2189.173,True
12/15/2022 9:00:00 AM,12/15/2022 4:00:00 AM,RFC,WEST,DUQ,DUQ,1345.991,False
12/15/2022 9:00:00 AM,12/15/2022 4:00:00 AM,RFC,MIDATL,DPL,EASTON,32.243,True
12/15/2022 9:00:00 AM,12/15/2022 4:00:00 AM,SERC,WEST,EKPC,EKPC,1264.454,True
12/15/2022 9:00:00 AM,12/15/2022 4:00:00 AM,RFC,MIDATL,JC,JC,2295.058,True
12/15/2022 9:00:00 AM,12/15/2022 4:00:00 AM,RFC,MIDATL,ME,ME,1827.092,True
12/15/2022 9:00:00 AM,12/15/2022 4:00:00 AM,RFC,WEST,ATSI,OE,6547.979,True
12/15/2022 9:00:00 AM,12/15/2022 4:00:00 AM,RFC,WEST,OVEC,OVEC,65.000,True
12/15/2022 9:00:00 AM,12/15/2022 4:00:00 AM,RFC,WEST,ATSI,PAPWR,565.371,True
12/15/2022 9:00:00 AM,12/15/2022 4:00:00 AM,RFC,MIDATL,PE,PE,4159.309,True
12/15/2022 9:00:00 AM,12/15/2022 4:00:00 AM,RFC,MIDATL,PEP,PEPCO,2647.546,True
12/15/2022 9:00:00 AM,12/15/2022 4:00:00 AM,RFC,MIDATL,PL,PLCO,4902.543,False
12/15/2022 9:00:00 AM,12/15/2022 4:00:00 AM,RFC,MIDATL,PN,PN,1960.122,True
12/15/2022 9:00:00 AM,12/15/2022 4:00:00 AM,RFC,MIDATL,PS,PS,4450.455,True
12/15/2022 9:00:00 AM,12/15/2022 4:00:00 AM,RFC,MIDATL,RECO,RECO,131.145,False
12/15/2022 9:00:00 AM,12/15/2022 4:00:00 AM,RFC,MIDATL,PEP,SMECO,451.076,True
12/15/2022 9:00:00 AM,12/15/2022 4:00:00 AM,RFC,MIDATL,PL,UGI,129.316,True
12/15/2022 9:00:00 AM,12/15/2022 4:00:00 AM,RFC,MIDATL,AE,VMEU,75.033,True
12/15/2022 9:00:00 AM,12/15/2022 4:00:00 AM,RTO,RTO,RTO,RTO,86228.119,False
12/15/2022 10:00:00 AM,12/15/2022 5:00:00 AM,RFC,MIDATL,AE,AECO,1006.085,True
12/15/2022 10:00:00 AM,12/15/2022 5:00:00 AM,RFC,WEST,AEP,AEPAPT,4795.640,True
12/15/2022 10:00:00 AM,12/15/2022 5:00:00 AM,RFC,WEST,AEP,AEPIMP,3110.669,True
12/15/2022 10:00:00 AM,12/15/2022 5:00:00 AM,RFC,WEST,AEP,AEPKPT,598.799,True
12/15/2022 10:00:00 AM,12/15/2022 5:00:00 AM,RFC,WEST,AEP,AEPOPT,6096.766,True
12/15/2022 10:00:00 AM,12/15/2022 5:00:00 AM,RFC,WEST,AP,AP,6118.228,True
12/15/2022 10:00:00 AM,12/15/2022 5:00:00 AM,RFC,MIDATL,BC,BC,3775.167,True
12/15/2022 10:00:00 AM,12/15/2022 5:00:00 AM,RFC,WEST,CE,CE,9424.347,True
12/15/2022 10:00:00 AM,12/15/2022 5:00:00 AM,RFC,WEST,DAY,DAY,1807.000,False
12/15/2022 10:00:00 AM,12/15/2022 5:00:00 AM,RFC,WEST,DEOK,DEOK,2554.949,True
12/15/2022 10:00:00 AM,12/15/2022 5:00:00 AM,SERC,SOUTH,DOM,DOM,14498.932,True
12/15/2022 10:00:00 AM,12/15/2022 5:00:00 AM,RFC,MIDATL,DPL,DPLCO,2316.091,True
12/15/2022 10:00:00 AM,12/15/2022 5:00:00 AM,RFC,WEST,DUQ,DUQ,1413.604,False
12/15/2022 10:00:00 AM,12/15/2022 5:00:00 AM,RFC,MIDATL,DPL,EASTON,34.460,True
12/15/2022 10:00:00 AM,12/15/2022 5:00:00 AM,SERC,WEST,EKPC,EKPC,1311.514,True
12/15/2022 10:00:00 AM,12/15/2022 5:00:00 AM,RFC,MIDATL,JC,JC,2422.441,True
12/15/2022 10:00:00 AM,12/15/2022 5:00:00 AM,RFC,MIDATL,ME,ME,1939.998,True
12/15/2022 10:00:00 AM,12/15/2022 5:00:00 AM,RFC,WEST,ATSI,OE,6798.746,True
12/15/2022 10:00:00 AM,12/15/2022 5:00:00 AM,RFC,WEST,OVEC,OVEC,67.000,True
12/15/2022 10:00:00 AM,12/15/2022 5:00:00 AM,RFC,WEST,ATSI,PAPWR,601.370,True
12/15/2022 10:00:00 AM,12/15/2022 5:00:00 AM,RFC,MIDATL,PE,PE,4502.828,True
12/15/2022 10:00:00 AM,12/15/2022 5:00:00 AM,RFC,MIDATL,PEP,PEPCO,2879.731,True
12/15/2022 10:00:00 AM,12/15/2022 5:00:00 AM,RFC,MIDATL,PL,PLCO,5098.735,False
12/15/2022 10:00:00 AM,12/15/2022 5:00:00 AM,RFC,MIDATL,PN,PN,2070.061,True
12/15/2022 10:00:00 AM,12/15/2022 5:00:00 AM,RFC,MIDATL,PS,PS,4662.959,True
12/15/2022 10:00:00 AM,12/15/2022 5:00:00 AM,RFC,MIDATL,RECO,RECO,138.776,False
12/15/2022 10:00:00 AM,12/15/2022 5:00:00 AM,RFC,MIDATL,PEP,SMECO,493.702,True
12/15/2022 10:00:00 AM,12/15/2022 5:00:00 AM,RFC,MIDATL,PL,UGI,135.496,True
12/15/2022 10:00:00 AM,12/15/2022 5:00:00 AM,RFC,MIDATL,AE,VMEU,79.783,True
12/15/2022 10:00:00 AM,12/15/2022 5:00:00 AM,RTO,RTO,RTO,RTO,90753.877,False
12/15/2022 11:00:00 AM,12/15/2022 6:00:00 AM,RFC,MIDATL,AE,AECO,1087.544,True
12/15/2022 11:00:00 AM,12/15/2022 6:00:00 AM,RFC,WEST,AEP,AEPAPT,5101.346,True
12/15/2022 11:00:00 AM,12/15/2022 6:00:00 AM,RFC,WEST,AEP,AEPIMP,3308.242,True
12/15/2022 11:00:00 AM,12/15/2022 6:00:00 AM,RFC,WEST,AEP,AEPKPT,632.449,True
12/15/2022 11:00:00 AM,12/15/2022 6:00:00 AM,RFC,WEST,AEP,AEPOPT,6492.792,True
12/15/2022 11:00:00 AM,12/15/2022 6:00:00 AM,RFC,WEST,AP,AP,6457.234,True
12/15/2022 11:00:00 AM,12/15/2022 6:00:00 AM,RFC,MIDATL,BC,BC,4066.266,True
12/15/2022 11:00:00 AM,12/15/2022 6:00:00 AM,RFC,WEST,CE,CE,10040.748,True
12/15/2022 11:00:00 AM,12/15/2022 6:00:00 AM,RFC,WEST,DAY,DAY,1973.000,False
12/15/2022 11:00:00 AM,12/15/2022 6:00:00 AM,RFC,WEST,DEOK,DEOK,2814.189,True
12/15/2022 11:00:00 AM,12/15/2022 6:00:00 AM,SERC,SOUTH,DOM,DOM,15429.154,True
12/15/2022 11:00:00 AM,12/15/2022 6:00:00 AM,RFC,MIDATL,DPL,DPLCO,2520.347,True
12/15/2022 11:00:00 AM,12/15/2022 6:00:00 AM,RFC,WEST,DUQ,DUQ,1514.429,False
12/15/2022 11:00:00 AM,12/15/2022 6:00:00 AM,RFC,MIDATL,DPL,EASTON,38.390,True
12/15/2022 11:00:00 AM,12/15/2022 6:00:00 AM,SERC,WEST,EKPC,EKPC,1471.198,True
12/15/2022 11:00:00 AM,12/15/2022 6:00:00 AM,RFC,MIDATL,JC,JC,2661.934,True
12/15/2022 11:00:00 AM,12/15/2022 6:00:00 AM,RFC,MIDATL,ME,ME,2050.316,True
